,data_provider_1,data_provider_2,system_id_1,system_id_2,installation_date,system_size_dc,total_installed_price,rebate_or_grant,customer_segment,expansion_system,multiple_phase_system,new_construction,tracking,ground_mounted,zip_code,city,utility_service_territory,third_party_owned,installer_name,self_installed,azimuth_1,azimuth_2,azimuth_3,tilt_1,tilt_2,tilt_3,module_manufacturer_1,module_model_1,module_quantity_1,module_manufacturer_2,module_model_2,module_quantity_2,module_manufacturer_3,module_model_3,module_quantity_3,additional_modules,technology_module_1,technology_module_2,technology_module_3,bipv_module_1,bipv_module_2,bipv_module_3,bifacial_module_1,bifacial_module_2,bifacial_module_3,nameplate_capacity_module_1,nameplate_capacity_module_2,nameplate_capacity_module_3,efficiency_module_1,efficiency_module_2,efficiency_module_3,inverter_manufacturer_1,inverter_model_1,inverter_quantity_1,inverter_manufacturer_2,inverter_model_2,inverter_quantity_2,inverter_manufacturer_3,inverter_model_3,inverter_quantity_3,additional_inverters,micro_inverter_1,micro_inverter_2,micro_inverter_3,built_in_meter_inverter_1,built_in_meter_inverter_2,built_in_meter_inverter_3,output_capacity_inverter_1,output_capacity_inverter_2,output_capacity_inverter_3,dc_optimizer,inverter_loading_ratio,date_of_battery_install,battery_manufacturer,battery_model,battery_rated_capacity_kw,battery_rated_capacity_kwh
3485,Oregon Department of Energy,-1,ODOE-101250,-1,2017-10-18,4.69,20750.0,-1.0,RES,0,0,-1,0,0,97330,Corvallis,-1,-1,Solar KI LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,LG Electronics Inc.,LG335N1C-A5,14,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,335,-1,-1,0.203189899460425,-1.0,-1.0,Enphase Energy Inc.,IQ6-60-2-US [240V],14,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.45652173913043,,-1,-1,-1.0,-1.0
3486,Oregon Department of Energy,-1,ODOE-101378,-1,2017-04-24,7.625,23000.0,-1.0,RES,0,0,-1,0,0,97401,Eugene,-1,-1,Solar KI LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,LG Electronics Inc.,LG305N1W-G4,25,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,305,-1,-1,0.192113882590073,-1.0,-1.0,SMA America,SB7.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,7.0,-1.0,-1.0,0,1.08928571428571,,-1,-1,-1.0,-1.0
3487,Oregon Department of Energy,-1,ODOE-101303,-1,2017-11-30,4.0,11278.0,-1.0,RES,0,0,-1,0,0,97333,Corvallis,-1,-1,Energy Wise Lighting,0,180.0,-1.0,-1.0,18.0,-1.0,-1.0,Yingli Energy (China),YL250P-29b,16,-1,-1,-1,-1,-1,-1,0,Polycrystalline,-1,-1,0,-1,-1,0,-1,-1,250,-1,-1,0.153045607591062,-1.0,-1.0,"OutBack Power Technologies, Inc.",GS4048A,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.11111111111111,,-1,-1,-1.0,-1.0
3488,Oregon Department of Energy,-1,ODOE-101183,-1,2017-07-07,5.8,19849.0,-1.0,RES,0,0,-1,0,0,97124,Hillsboro,-1,-1,Blue Raven Solar LLC,0,89.0,269.0,-1.0,30.0,30.0,-1.0,Hanwha Q CELLS,Q.PEAK BLK-G3.1 290,3,Hanwha Q CELLS,Q.PEAK BLK-G3.1 290,17,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,290,290,-1,0.173652694610778,0.173652694610778,-1.0,Enphase Energy Inc.,IQ6-60-2-US [240V],1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3489,Oregon Department of Energy,-1,ODOE-101184,-1,2017-09-09,2.7,7713.0,-1.0,RES,1,0,-1,0,0,97867,North Powder,-1,-1,Blue Mountain Solar,0,180.0,-1.0,-1.0,22.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,9,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,-1.0,-1.0,-1.0,"Chilicon Power, LLC",CP-250E-60/72-208/240-MC4 [240V],9,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.03806228373702,,-1,-1,-1.0,-1.0
3490,Oregon Department of Energy,-1,ODOE-101185,-1,2017-06-08,3.48,16056.0,-1.0,RES,0,0,-1,0,0,97224,Tigard,-1,-1,Blue Raven Solar LLC,0,180.0,270.0,-1.0,40.0,40.0,-1.0,Hanwha Q CELLS,Q.PEAK BLK-G3.1 290,5,Hanwha Q CELLS,Q.PEAK BLK-G3.1 290,7,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,290,290,-1,0.173652694610778,0.173652694610778,-1.0,SolarEdge Technologies Ltd.,SE3800A-US [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,1,0.91820580474934,,-1,-1,-1.0,-1.0
3491,Oregon Department of Energy,-1,ODOE-101186,-1,2017-01-23,6.09,26456.0,-1.0,RES,0,0,-1,0,0,97223,Tigard,-1,-1,Blue Raven Solar LLC,0,180.0,-1.0,-1.0,25.0,-1.0,-1.0,SolarWorld,SW 290 MONO BLACK,21,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.172619047619048,-1.0,-1.0,SolarEdge Technologies Ltd.,SE6000H-US [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,1,1.00727753886867,,-1,-1,-1.0,-1.0
3492,Oregon Department of Energy,-1,ODOE-101187,-1,2017-10-11,3.705,17094.0,-1.0,RES,0,0,-1,0,0,97206,Portland,-1,-1,Blue Raven Solar LLC,0,180.0,-1.0,-1.0,13.0,-1.0,-1.0,SolarWorld,SW 285 MONO BLACK,13,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,0.169642857142857,-1.0,-1.0,Enphase Energy Inc.,IQ6-60-2-US [240V],13,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.23913043478261,,-1,-1,-1.0,-1.0
3493,Oregon Department of Energy,-1,ODOE-101188,-1,2017-06-08,9.57,43558.0,-1.0,RES,0,0,-1,0,0,97113,Cornelius,-1,-1,Blue Raven Solar LLC,0,170.0,90.0,-1.0,18.0,18.0,-1.0,Hanwha Q CELLS,Q.PEAK BLK-G4.1 290,25,Hanwha Q CELLS,Q.PEAK BLK-G4.1 290,8,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,290,290,-1,0.173652694610778,0.173652694610778,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3494,Oregon Department of Energy,-1,ODOE-101325,-1,2017-12-08,7.44,15721.2,-1.0,RES,0,0,-1,0,0,97058,The Dalles,-1,-1,Common Energy LLC,0,210.0,-1.0,-1.0,26.0,-1.0,-1.0,Silfab,SLA310M,24,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,310,-1,-1,0.190184049079755,-1.0,-1.0,Chilicon,-1,24,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3495,Oregon Department of Energy,-1,ODOE-101191,-1,2017-05-02,2.9,12435.0,-1.0,RES,0,0,-1,0,0,97306,Salem,-1,-1,Blue Raven Solar LLC,0,91.0,-1.0,-1.0,28.0,-1.0,-1.0,Hanwha Q CELLS,Q.PEAK BLK-G4.1 290,10,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.173652694610778,-1.0,-1.0,SolarEdge Technologies,SE3800H-USS3,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1.0,-1.0,-1.0,1,-1.0,,-1,-1,-1.0,-1.0
3496,Oregon Department of Energy,-1,ODOE-014889,-1,2017-08-18,4.02,16884.0,-1.0,RES,0,0,-1,0,0,97305,Salem,-1,-1,Earthlight Technologies LLC,0,285.0,-1.0,-1.0,15.0,-1.0,-1.0,SunPower,SPR-X21-335-BLK-C-AC,12,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,335,-1,-1,0.205431485839945,-1.0,-1.0,SunPower,SPR-X21-335-BLK-D-AC [240V],12,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.046875,,-1,-1,-1.0,-1.0
3497,Oregon Department of Energy,-1,ODOE-101329,-1,2017-12-05,9.0,16960.0,-1.0,RES,0,0,-1,0,0,97303,Keizer,-1,-1,Energy Wise Lighting,0,180.0,-1.0,-1.0,22.0,-1.0,-1.0,LG Electronics Inc.,LG300S1C-A5,30,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,300,-1,-1,0.18196110399441,-1.0,-1.0,SolarEdge Technologies Ltd.,SE7600A-US [208V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,1,1.19047619047619,,-1,-1,-1.0,-1.0
3498,Oregon Department of Energy,-1,ODOE-014878,-1,2017-08-04,4.845,27498.0,-1.0,RES,0,0,-1,0,0,97006,Beaverton,-1,-1,Blue Raven Solar LLC,0,180.0,-1.0,-1.0,25.0,-1.0,-1.0,SolarWorld,SW 285 MONO BLACK,17,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,0.169642857142857,-1.0,-1.0,Enphase Energy Inc.,IQ6-60-2-US [240V],17,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.23913043478261,,-1,-1,-1.0,-1.0
3499,Oregon Department of Energy,-1,ODOE-101200,-1,2017-10-04,4.32,5200.0,-1.0,RES,0,0,-1,0,0,97229,Portland,-1,-1,Gcb Solar Inc,0,180.0,-1.0,-1.0,18.0,-1.0,-1.0,SolarWorld,SW270 MONO BLACK,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,0.160714285714286,-1.0,-1.0,Enphase Energy,M250-60-2LL-S2x (-ZC) (-NA) [240V],16,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.125,,-1,-1,-1.0,-1.0
3500,Oregon Department of Energy,-1,ODOE-015547,-1,2017-12-04,5.58,14826.6,-1.0,RES,0,0,-1,0,0,97040,Mosier,-1,-1,Common Energy LLC,0,180.0,-1.0,-1.0,12.0,-1.0,-1.0,Silfab,SLA310M,18,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,310,-1,-1,0.190184049079755,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3501,Oregon Department of Energy,-1,ODOE-101532,-1,2017-10-30,4.64,-1.0,-1.0,RES,0,1,-1,0,0,97756,Redmond,-1,-1,Elemental Energy LLC,0,90.0,-1.0,-1.0,20.0,-1.0,-1.0,"HYUNDAI ENERGY SOLUTIONS CO., LTD.",HIS-S290RG,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.177183635563811,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3502,Oregon Department of Energy,-1,ODOE-101202,-1,2017-09-27,6.555,23601.51,-1.0,RES,0,0,-1,0,0,97520,Ashland,-1,-1,True South Solar Inc.,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SunPower,SPR-X21-345-C-AC,19,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,345,-1,-1,0.211563768999346,-1.0,-1.0,SunPower,SPR-X21-345-D-AC [240V],19,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.078125,,-1,-1,-1.0,-1.0
3503,Oregon Department of Energy,-1,ODOE-101203,-1,2017-02-22,4.64,16900.0,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,SW 290 MONO,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.172619047619048,-1.0,-1.0,SMA America,SB3.8-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.22105263157895,,-1,-1,-1.0,-1.0
3504,Oregon Department of Energy,-1,ODOE-101204,-1,2017-02-07,4.64,17975.0,-1.0,RES,0,0,-1,0,0,97408,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,SW 290 MONO,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.172619047619048,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3505,Oregon Department of Energy,-1,ODOE-102088,-1,2017-08-17,0.22,1089.17,-1.0,RES,1,0,-1,0,-1,97856,Long Creek,-1,-1,Blue Mountain Solar,0,180.0,-1.0,-1.0,15.0,-1.0,-1.0,SolarWorld,Sunmodule Plus SW 220 mono black,1,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,220,-1,-1,0.131212071510579,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3506,Oregon Department of Energy,-1,ODOE-101206,-1,2017-03-08,8.12,31670.0,-1.0,RES,0,0,-1,0,0,97402,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,SW 290 MONO,28,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.172619047619048,-1.0,-1.0,SMA America,SB7.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,7.0,-1.0,-1.0,0,1.16,,-1,-1,-1.0,-1.0
3507,Oregon Department of Energy,-1,ODOE-101205,-1,2017-03-22,4.72,15580.0,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SW 260 mono,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,260,-1,-1,0.162943001284743,-1.0,-1.0,SMA America,SB3.8-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.24210526315789,,-1,-1,-1.0,-1.0
3508,Oregon Department of Energy,-1,ODOE-101324,-1,2017-09-15,4.96,13329.2,-1.0,RES,0,0,-1,0,0,97058,The Dalles,-1,-1,Common Energy LLC,0,180.0,-1.0,-1.0,25.0,-1.0,-1.0,Silfab,SLA310M,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,310,-1,-1,0.190184049079755,-1.0,-1.0,Chilicon,-1,16,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3509,Oregon Department of Energy,-1,ODOE-101893,-1,2017-11-01,5.4,19400.0,-1.0,RES,0,0,-1,0,0,97365,Newport,-1,-1,Cascade Coast Construction,0,180.0,-1.0,-1.0,18.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,18,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,-1.0,-1.0,-1.0,SMA America,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3510,Oregon Department of Energy,-1,ODOE-101207,-1,2017-04-08,4.425,20049.61,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SW 260 mono,15,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,260,-1,-1,0.162943001284743,-1.0,-1.0,SMA America,SB3.8-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.16447368421053,,-1,-1,-1.0,-1.0
3511,Oregon Department of Energy,-1,ODOE-101208,-1,2017-04-27,4.83,20930.0,-1.0,RES,0,0,-1,0,0,97424,Cottage Grove,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,SW 345 XL MONO,14,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,345,-1,-1,0.173366834170854,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3512,Oregon Department of Energy,-1,ODOE-101209,-1,2017-07-21,4.225,18220.0,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,SW 325 XL MONO,13,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,325,-1,-1,0.16497461928934,-1.0,-1.0,SMA America,SB3.8-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.11184210526316,,-1,-1,-1.0,-1.0
3513,Oregon Department of Energy,-1,ODOE-101214,-1,2017-08-24,4.83,19975.57,-1.0,RES,0,0,-1,0,0,97520,Ashland,-1,-1,True South Solar Inc.,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SunPower,SPR-X21-345-C-AC,14,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,345,-1,-1,0.211563768999346,-1.0,-1.0,SunPower,SPR-X21-345-D-AC [240V],14,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.078125,,-1,-1,-1.0,-1.0
3514,Oregon Department of Energy,-1,ODOE-101215,-1,2017-04-17,10.44,44500.0,-1.0,RES,0,0,-1,0,0,97030,Gresham,-1,-1,Blue Raven Solar LLC,0,271.0,-1.0,-1.0,19.0,-1.0,-1.0,SolarWorld,SW 290 MONO BLACK,36,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.172619047619048,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3515,Oregon Department of Energy,-1,ODOE-101300,-1,2017-12-06,13.0,17670.32,-1.0,RES,0,0,-1,0,0,97355,Lebanon,-1,-1,Energy Wise Lighting,0,180.0,-1.0,-1.0,14.0,-1.0,-1.0,PEIMAR,SG325M,40,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,325,-1,-1,0.167495382281153,-1.0,-1.0,SolarEdge Technologies Ltd.,SE11400A-US [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,1,1.14135206321334,,-1,-1,-1.0,-1.0
3516,Oregon Department of Energy,-1,ODOE-101287,-1,2017-03-20,4.14,16350.0,-1.0,RES,0,0,-1,0,0,97401,Eugene,-1,-1,Advanced Energy System,0,190.0,-1.0,-1.0,22.0,-1.0,-1.0,SolarWorld,SW 345 XL MONO,12,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,345,-1,-1,0.173366834170854,-1.0,-1.0,SMA America,SB3.8-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.08947368421053,,-1,-1,-1.0,-1.0
3517,Oregon Department of Energy,-1,ODOE-101217,-1,2017-07-05,4.55,15820.0,-1.0,RES,0,0,-1,0,0,97455,Pleasant Hill,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Canadian Solar,CS6HP-235P,14,-1,-1,-1,-1,-1,-1,0,Polycrystalline,-1,-1,0,-1,-1,0,-1,-1,235,-1,-1,0.151612903225806,-1.0,-1.0,SMA America,SB3.8-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.19736842105263,,-1,-1,-1.0,-1.0
3518,Oregon Department of Energy,-1,ODOE-101286,-1,2017-04-14,7.965,27500.0,-1.0,RES,0,0,-1,0,0,97478,Springfield,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,20.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SW 260 mono,27,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,260,-1,-1,0.162943001284743,-1.0,-1.0,SMA America,SB7.7-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.0264175257732,,-1,-1,-1.0,-1.0
3519,Oregon Department of Energy,-1,ODOE-101218,-1,2017-09-11,5.8,8273.0,-1.0,RES,0,0,-1,0,0,97408,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Centrosolar America,BM60 290BB,20,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.172961366991218,-1.0,-1.0,SolarEdge Technologies Ltd.,SE5000H-US [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,1,1.14806017418844,,-1,-1,-1.0,-1.0
3520,Oregon Department of Energy,-1,ODOE-101220,-1,2017-04-18,7.08,25200.0,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Advanced Energy System,0,210.0,-1.0,-1.0,20.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SW 260 mono,24,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,260,-1,-1,0.162943001284743,-1.0,-1.0,SMA America,SB6.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,6.0,-1.0,-1.0,0,1.18,,-1,-1,-1.0,-1.0
3521,Oregon Department of Energy,-1,ODOE-101225,-1,2017-08-01,6.195,21050.0,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,5.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SW 260 mono,21,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,260,-1,-1,0.162943001284743,-1.0,-1.0,SMA America,SB5.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,5.0,-1.0,-1.0,0,1.239,,-1,-1,-1.0,-1.0
3522,Oregon Department of Energy,-1,ODOE-101226,-1,2017-08-24,4.64,18100.0,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,0,Advanced Energy System,0,180.0,270.0,-1.0,35.0,35.0,-1.0,SolarWorld,SW 290 MONO,8,SolarWorld,SW 290 MONO,8,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,290,290,-1,0.172619047619048,0.172619047619048,-1.0,SolarEdge Technologies,SE3800H-USS3,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1.0,-1.0,-1.0,1,-1.0,,-1,-1,-1.0,-1.0
3523,Oregon Department of Energy,-1,ODOE-101227,-1,2017-08-30,4.8,16875.0,-1.0,RES,0,0,-1,0,0,97404,Eugene,-1,-1,Advanced Energy System,0,252.0,-1.0,-1.0,21.0,-1.0,-1.0,Silfab Solar Inc.,SLA300M,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,300,-1,-1,0.191082802547771,-1.0,-1.0,SolarEdge Technologies,SE3800H-USS3,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1.0,-1.0,-1.0,1,-1.0,,-1,-1,-1.0,-1.0
3524,Oregon Department of Energy,-1,ODOE-101232,-1,2017-08-29,23.6,74270.0,-1.0,RES,0,0,-1,0,0,97448,Junction City,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,18.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SW 260 mono,80,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,260,-1,-1,0.162943001284743,-1.0,-1.0,SolarEdge Technologies Ltd.,SE10000A-US [240V],2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,1,1.18712273641851,,-1,-1,-1.0,-1.0
3525,Oregon Department of Energy,-1,ODOE-101235,-1,2017-09-06,7.2,24190.0,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Advanced Energy System,0,180.0,270.0,-1.0,18.0,18.0,-1.0,Silfab Solar Inc.,SLA300M,18,Silfab Solar Inc.,SLA300M,6,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,300,300,-1,0.191082802547771,0.191082802547771,-1.0,SolarEdge Technologies,SE6000H-USS3,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1.0,-1.0,-1.0,1,-1.0,,-1,-1,-1.0,-1.0
3526,Oregon Department of Energy,-1,ODOE-101237,-1,2017-09-07,7.54,26150.0,-1.0,RES,0,0,-1,0,0,97404,Eugene,-1,-1,Advanced Energy System,0,180.0,-1.0,-1.0,18.0,-1.0,-1.0,SolarWorld,SW 290 MONO,26,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.172619047619048,-1.0,-1.0,SolarEdge Technologies,SE7600H-USS3,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1.0,-1.0,-1.0,1,-1.0,,-1,-1,-1.0,-1.0
